"","ID","size_class","Species","Season","Year","Slough","Site","Habitat","Length","Wet_Weight","Sex","Amphipoda","Araneae","Argulus","Belo/Naucor","Centrarchid","Chironomid","Cladocera","Coleoptera","Collembola","Copepoda","Cyprinodontid","Detritus","Diptera","Empty","Ephemeroptera","Green Algae","Hemiptera","Hydrachnidia","Hymenoptera","Misc","Misc Fish","Misc Invert","Mollusca","Odonata","Oligochaeta","Ostracoda","Palaemonetes","Periphyton","Procambarus","Trichoptera","Vasc Plant"
"1309","LP03","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",280,120,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310","LP04","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",330,175,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1311","LP05","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",322,210,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1312","LP06","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",293,160,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313","LP07","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",282,120,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"1314","LP08","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",272,120,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1315","LP09","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",322,160,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1316","LP10","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",360,235,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1317","LP11","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",420,430,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318","LP12","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",392,145,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319","LP13","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",400,430,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320","LP14","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",281,145,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1321","LP15","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",291,135,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1322","LP16","L.pla1","LEPPLA","Dry",2019,"SRS","CPB","Pond",200,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1323","LP17","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",250,75,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324","LP18","L.pla1","LEPPLA","Wet",2018,"SRS","37A","Pond",238.3,320,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1325","LP19","L.pla1","LEPPLA","Wet",2018,"SRS","AHWG16","Pond",272,100,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1326","LP20","L.pla1","LEPPLA","Wet",2018,"SRS","AHWG16","Pond",412,350,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1327","LP21","L.pla1","LEPPLA","Wet",2018,"SRS","AHWG16","Pond",331,190,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1328","LP22","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",372,250,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329","LP23","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",274,150,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1330","LP24","L.pla1","LEPPLA","Dry",2019,"SRS","AHWG16","Pond",280,150,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"1331","LP25","L.pla1","LEPPLA","Wet",2018,"SRS","AHRC","Pond",430,500,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1332","LP26","L.pla1","LEPPLA","Wet",2018,"SRS","BJB","Pond",390,340,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1333","LP27","L.pla2","LEPPLA","Wet",2018,"SRS","AH8C","Pond",463,700,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1334","LP28","L.pla2","LEPPLA","Wet",2018,"SRS","AHA6","Pond",490,750,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1335","LP29","L.pla1","LEPPLA","Wet",2018,"SRS","LJB","Pond",280,115.767,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1336","LP30","L.pla1","LEPPLA","Wet",2018,"SRS","9A","Pond",280,115.985,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1337","LP31","L.pla1","LEPPLA","Wet",2018,"SRS","AHCFPB","Pond",105,38.038,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1338","LP32","L.pla1","LEPPLA","Wet",2018,"SRS","AHCFPB","Pond",118,45.318,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1339","LP33","L.pla1","LEPPLA","Wet",2018,"SRS","AHCFPB","Pond",140,66.247,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340","LP34","L.pla1","LEPPLA","Wet",2018,"SRS","AHCFPB","Pond",200,120,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1341","LP35","L.pla1","LEPPLA","Wet",2018,"SRS","AHCFPB","Pond",280,100,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1342","LP36","L.pla1","LEPPLA","Wet",2018,"SRS","AHCFPB","Pond",283,120,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1343","LP37","L.pla1","LEPPLA","Wet",2018,"SRS","AHCFPB","Pond",300,200,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1344","LP38","L.pla1","LEPPLA","Wet",2018,"TSL","AH12","Pond",360,200,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1345","LP39","L.pla1","LEPPLA","Dry",2019,"SRS","AHCFPB","Pond",270,106.957,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1346","LP40","L.pla1","LEPPLA","Wet",2018,"SRS","CPB","Pond",359,270,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1347","LP41","L.pla2","LEPPLA","Wet",2018,"SRS","AHWG16","Pond",540,1200,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1348","LP42","L.pla2","LEPPLA","Wet",2018,"SRS","37C","Pond",490,850,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1349","LPu02","L.pun2","LEPPUN","Wet",2018,"SRS","8A","Marsh",70.57,14.296,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1350","LPu10","L.pun2","LEPPUN","Wet",2018,"SRS","LJB","Pond",62.75,9.503,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1351","LPu11","L.pun2","LEPPUN","Wet",2018,"SRS","LJB","Pond",69.98,15.168,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0
"1352","LPu12","L.pun2","LEPPUN","Wet",2018,"SRS","7C","Pond",71.27,14.341,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0
"1353","LPu13","L.pun2","LEPPUN","Wet",2018,"SRS","AHRL","Pond",63.28,10.787,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
"1354","LPu14","L.pun3","LEPPUN","Wet",2018,"SRS","AHRL","Pond",94.49,34.992,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,0,0,0,0,0
"1355","LPu16","L.pun3","LEPPUN","Wet",2018,"SRS","6A","Pond",119.17,64.285,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1356","LPu17","L.pun2","LEPPUN","Wet",2018,"SRS","AHCFPB","Pond",61.42,8.672,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"1357","LPu18","L.pun2","LEPPUN","Wet",2018,"SRS","AHCFPB","Pond",70.51,13.299,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"1358","LPu19","L.pun2","LEPPUN","Wet",2018,"SRS","CPB","Pond",69.42,11.48,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"1359","LPu20","L.pun2","LEPPUN","Dry",2019,"SRS","AH13","Pond",41.11,2.048,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1360","LPu21","L.pun2","LEPPUN","Dry",2019,"SRS","AH13","Pond",44.94,3.256,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1361","LPu22","L.pun3","LEPPUN","Dry",2019,"SRS","LJB","Pond",98.08,39.482,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"1362","LPu23","L.pun2","LEPPUN","Dry",2019,"SRS","LJB","Pond",58.95,7.283,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1363","LPu24","L.pun2","LEPPUN","Wet",2018,"SRS","37","Marsh",59.71,6.272,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"1364","LPu25","L.pun2","LEPPUN","Wet",2018,"SRS","37","Marsh",41.54,1.845,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"1365","LPu26","L.pun2","LEPPUN","Dry",2019,"SRS","AHCFPB","Pond",56.97,7.509,NA,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"1366","LPu27","L.pun2","LEPPUN","Dry",2019,"SRS","8A","Marsh",57.95,7.767,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"1367","LPu28","L.pun2","LEPPUN","Dry",2019,"SRS","8A","Marsh",60.03,8.714,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"1368","LPu29","L.pun2","LEPPUN","Dry",2019,"SRS","8A","Marsh",65.57,11.135,NA,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369","LPu30","L.pun2","LEPPUN","Dry",2019,"SRS","8A","Marsh",67.31,10.735,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1370","LPu31","L.pun2","LEPPUN","Dry",2019,"SRS","8A","Marsh",65.48,10.989,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0
"1371","LPu32","L.pun2","LEPPUN","Dry",2019,"SRS","8A","Marsh",74.5,17.011,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1372","LPu33","L.pun2","LEPPUN","Dry",2019,"SRS","8A","Marsh",88.36,27.225,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1373","LPu34","L.pun3","LEPPUN","Dry",2019,"SRS","8A","Marsh",95.63,38.247,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1374","LPu35","L.pun3","LEPPUN","Dry",2019,"SRS","AHCFPB","Pond",128.38,72.84,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1375","LPu36","L.pun3","LEPPUN","Dry",2019,"SRS","AHCFPB","Pond",134.01,81.914,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1376","LS01","L.sic1","LABSIC","Wet",2018,"TSL","AH03","Pond",31.59,0.264,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1377","LS02","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",32.19,0.23,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"1378","LS03","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",33.7,0.283,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1379","LS04","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",27.3,0.152,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"1380","LS05","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",23.23,0.074,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1381","LS06","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",22.81,0.079,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
"1382","LS07","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",23.48,0.11,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
"1383","LS08","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",23.8,0.085,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
"1384","LS12","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",27.09,0.135,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1385","LS13","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",21.56,0.073,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
"1386","LS14","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",19.39,0.057,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1387","LS15","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",35.9,0.362,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"1388","LS16","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",28.88,0.186,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389","LS17","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",21.53,0.077,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1390","LS18","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",20.39,0.06,NA,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1391","LS19","L.sic1","LABSIC","Wet",2018,"TSL","AHMDB","Pond",22.49,0.089,NA,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1392","LS20","L.sic1","LABSIC","Wet",2018,"TSL","AHMDB","Pond",38.86,0.441,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1393","LS21","L.sic1","LABSIC","Wet",2018,"TSL","AHMDB","Pond",19.57,0.053,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
"1394","LS22","L.sic1","LABSIC","Wet",2018,"TSL","AHMDB","Pond",18.94,0.04,NA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1395","LS23","L.sic1","LABSIC","Wet",2018,"TSL","AHMDB","Pond",39.46,0.509,NA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1396","LS42","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",26.78,0.182,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1397","LS43","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",30.18,0.246,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1398","LS44","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",38.15,0.45,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0
"1399","LS45","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",41.77,0.575,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0
"1400","LS46","L.sic1","LABSIC","Wet",2018,"TSL","AH05","Pond",41.9,0.542,NA,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
"1401","MA01","M.alb2","MONALB","Dry",2019,"TSL","AH02","Marsh",313,30.563,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1402","MA03","M.alb2","MONALB","Wet",2018,"TSL","AH05","Marsh",340,32.972,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1403","MA04","M.alb1","MONALB","Wet",2018,"TSL","AH05","Marsh",250,11.145,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1404","MA05","M.alb3","MONALB","Wet",2018,"TSL","TSA","Pond",465,110.028,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1405","MA06","M.alb2","MONALB","Wet",2018,"TSL","MDB","Pond",315,22.131,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1406","MA07","M.alb2","MONALB","Wet",2018,"TSL","CPA","Pond",430,68.78,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1407","MA08","M.alb2","MONALB","Wet",2018,"TSL","AH02","Pond",309,64.958,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1408","MA09","M.alb3","MONALB","Wet",2018,"SRS","TSB","Pond",525,153.67,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1409","MA10","M.alb4","MONALB","Wet",2018,"SRS","TSB","Pond",640,212.246,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1410","MA11","M.alb3","MONALB","Wet",2018,"SRS","MDB","Marsh",578,236.54,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1411","MA13","M.alb4","MONALB","Wet",2018,"TSL","AH05","Pond",730,510,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1412","MA14","M.alb3","MONALB","Wet",2018,"TSL","MDC","Marsh",612,400,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1413","MA15","M.alb3","MONALB","Wet",2018,"TSL","MDC","Marsh",534,260,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"1414","MB01","M.ber1","MENBER","Dry",2019,"TSL","AH02","Pond",36.85,0.429,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,47,0,0,0,0,0
"1415","MB02","M.ber1","MENBER","Dry",2019,"TSL","AH02","Pond",31.69,0.247,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1416","MB03","M.ber1","MENBER","Dry",2019,"TSL","AH03","Pond",37.64,0.47,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
"1417","MC02","M.sal1","MICSAL","Wet",2018,"SRS","37A","Pond",410,700,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1418","MC03","M.sal1","MICSAL","Wet",2018,"SRS","AHWG16","Pond",660,1100,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1419","MC04","M.sal1","MICSAL","Wet",2018,"SRS","AHWG16","Pond",435,950,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1420","MC05","M.sal1","MICSAL","Wet",2018,"SRS","AHWG16","Pond",204,150,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1421","MC06","M.sal1","MICSAL","Wet",2018,"TSL","AH02","Pond",230,300,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1422","MC07","M.sal1","MICSAL","Wet",2018,"TSL","AHMDB","Pond",180,100,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1423","MC08","M.sal1","MICSAL","Wet",2018,"TSL","AHMDB","Pond",230,250,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1424","MC09","M.sal1","MICSAL","Wet",2018,"SRS","37B","Pond",300,650,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1425","MC10","M.sal1","MICSAL","Wet",2018,"TSL","AHMDB","Pond",244,340,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1426","MC11","M.sal1","MICSAL","Wet",2018,"TSL","AHMDB","Pond",234,321,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1427","MC12","M.sal1","MICSAL","Wet",2018,"TSL","AHMDB","Pond",330,750,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1428","MC13","M.sal1","MICSAL","Wet",2018,"TSL","AHMDB","Pond",246,300,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1429","MC14","M.sal1","MICSAL","Wet",2018,"TSL","AHMDB","Pond",220,250,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1430","MC15","M.sal1","MICSAL","Wet",2018,"SRS","37C","Pond",300,400,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
